outcome_type,family,tumor_type,endpoint,n,positive,negative,representations_retained,n_representations_retained,consensus_class,effect_TITAN,effect_GigaSSL,effect_ProvGigaPath,priority_score,TITAN_tss_random_metric,TITAN_tss_grouped_metric,TITAN_tss_status,TITAN_tss_near_chance_or_worse,matched_grouped_metric_TITAN,matched_grouped_metric_GigaSSL,matched_grouped_metric_ProvGigaPath,matched_grouped_retained_TITAN,matched_grouped_retained_GigaSSL,matched_grouped_retained_ProvGigaPath,sample_size_maturity,matched_tss_retention_class,internal_robustness_class,interpretation
binary,driver_mutation,GBM,PIK3CA,240,22,218,None,0,no effect-threshold crossing,0.520850708924104,0.473311092577148,0.583819849874896,0.583819849874896,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,driver_mutation,GBM,PTEN,240,53,187,TITAN,1,unique to TITAN,0.708606598728685,0.597921501362123,0.549288669155484,0.708606598728685,,,not evaluated in TITAN candidate TSS analysis,False,0.537937645040864,0.554989405710827,0.498991020078701,True,False,False,True,complete retention,R3: mature with partial or single-representation retention,R3: mature with partial or single-representation retention; internal TCGA prioritisation only; external validation required
binary,driver_mutation,GBM,TP53,240,52,188,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.783756137479542,0.669803600654665,0.651288870703764,0.651288870703764,,,not evaluated in TITAN candidate TSS analysis,False,0.651800327332242,0.539689034369886,0.542144026186579,True,True,False,True,partial retention,R3: mature with partial or single-representation retention,R3: mature with partial or single-representation retention; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,AJUBA,431,28,403,TITAN+GigaSSL,2,retained by two,0.631690889755406,0.627880184331797,0.566997518610422,0.627880184331797,,,not evaluated in TITAN candidate TSS analysis,False,0.512717121588089,0.571517192484934,0.532656859269762,False,False,False,False,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,CASP8,431,47,384,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.717752659574468,0.642121010638298,0.695090868794326,0.642121010638298,,,not evaluated in TITAN candidate TSS analysis,False,0.569121232269504,0.561114804964539,0.637134308510638,True,False,True,False,partial retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,CDKN2A,431,92,339,None,0,no effect-threshold crossing,0.56909708862383,0.545241759651148,0.556399897396435,0.56909708862383,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,EP300,431,30,401,None,0,no effect-threshold crossing,0.502826267664173,0.583624272651704,0.531172069825436,0.583624272651704,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,EPHA2,431,23,408,None,0,no effect-threshold crossing,0.438618925831202,0.482949701619778,0.50500852514919,0.50500852514919,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,FAT1,431,96,335,None,0,no effect-threshold crossing,0.494185323383085,0.560820895522388,0.493687810945274,0.560820895522388,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,FBXW7,431,28,403,None,0,no effect-threshold crossing,0.468273661822049,0.551488833746898,0.474565756823821,0.551488833746898,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,HLA-B,431,20,411,TITAN,1,unique to TITAN,0.690632603406326,0.536131386861314,0.550121654501217,0.690632603406326,,,not evaluated in TITAN candidate TSS analysis,False,0.571289537712895,0.513564476885645,0.544221411192214,False,False,False,False,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,HRAS,431,27,404,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.76980198019802,0.632379904657132,0.710762742940961,0.632379904657132,,,not evaluated in TITAN candidate TSS analysis,False,0.616840850751742,0.516776677667767,0.537495416208287,True,False,True,False,partial retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,HUWE1,431,40,391,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.61349104859335,0.65690537084399,0.623401534526854,0.61349104859335,,,not evaluated in TITAN candidate TSS analysis,False,0.549488491048593,0.450607416879795,0.432832480818414,False,False,False,False,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,KEAP1,431,20,411,TITAN+GigaSSL,2,retained by two,0.711192214111922,0.724087591240876,0.580778588807786,0.711192214111922,,,not evaluated in TITAN candidate TSS analysis,False,0.526703163017032,0.548175182481752,0.528041362530414,True,True,False,False,complete retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,KMT2D,431,66,365,TITAN,1,unique to TITAN,0.612328767123288,0.506807804068078,0.579161477791615,0.612328767123288,,,not evaluated in TITAN candidate TSS analysis,False,0.497799916977999,0.557575757575758,0.492382731423827,False,False,False,True,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,NFE2L2,431,26,405,None,0,no effect-threshold crossing,0.517473884140551,0.535327635327635,0.487464387464387,0.535327635327635,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,NOTCH1,431,77,354,None,0,no effect-threshold crossing,0.505649717514124,0.480409421087387,0.530192970870937,0.530192970870937,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,NSD1,431,51,380,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.730392156862745,0.743292053663571,0.619349845201238,0.619349845201238,0.649432404540764,0.635681114551084,retained under TSS grouping,False,0.671568627450981,0.636171310629515,0.656424148606811,True,True,True,True,complete retention,"R1: all-three, mature, complete grouped retention","R1: all-three, mature, complete grouped retention; internal TCGA prioritisation only; external validation required"
binary,driver_mutation,HNSC,PIK3CA,431,74,357,None,0,no effect-threshold crossing,0.534484063895829,0.502498296615944,0.562268150503445,0.562268150503445,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,TGFBR2,431,21,410,TITAN+ProvGigaPath,2,retained by two,0.637630662020906,0.592915214866434,0.738327526132404,0.637630662020906,,,not evaluated in TITAN candidate TSS analysis,False,0.4301393728223,0.480836236933798,0.542682926829268,False,False,False,False,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,HNSC,TP53,431,320,111,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.66669481981982,0.685275900900901,0.667792792792793,0.66669481981982,0.658769707207207,0.629814189189189,retained under TSS grouping,False,0.64379222972973,0.630475788288288,0.618341779279279,True,True,True,True,complete retention,"R1: all-three, mature, complete grouped retention","R1: all-three, mature, complete grouped retention; internal TCGA prioritisation only; external validation required"
binary,driver_mutation,KICH,TP53,65,21,44,TITAN,1,unique to TITAN,0.633116883116883,0.53030303030303,0.504329004329004,0.633116883116883,,,not evaluated in TITAN candidate TSS analysis,False,0.550324675324675,0.47943722943723,0.518939393939394,True,False,False,False,complete retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,KIRC,BAP1,351,35,316,TITAN+GigaSSL,2,retained by two,0.719620253164557,0.627396021699819,0.566003616636528,0.627396021699819,,,not evaluated in TITAN candidate TSS analysis,False,0.678254972875226,0.627576853526221,0.542359855334539,True,True,False,False,complete retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,KIRC,MTOR,351,27,324,None,0,no effect-threshold crossing,0.440443529949703,0.454618198445359,0.479195244627343,0.479195244627343,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,driver_mutation,KIRC,PBRM1,351,142,209,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.625210593705775,0.63339847698632,0.693476649369904,0.625210593705775,,,not evaluated in TITAN candidate TSS analysis,False,0.594733472605971,0.60994676191118,0.607773434867579,True,True,True,True,complete retention,"R1: all-three, mature, complete grouped retention","R1: all-three, mature, complete grouped retention; internal TCGA prioritisation only; external validation required"
binary,driver_mutation,KIRC,SETD2,351,47,304,TITAN+ProvGigaPath,2,retained by two,0.701077827547592,0.583146696528555,0.644876819708847,0.644876819708847,0.630197469058546,0.5409887359199,fell below threshold under TSS grouping,False,0.618945968645017,0.515642497200448,0.530340145576708,True,False,False,False,partial retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
binary,driver_mutation,KIRC,VHL,351,160,191,TITAN,1,unique to TITAN,0.619175392670157,0.575523560209424,0.594240837696335,0.619175392670157,0.600219979296066,0.504043737060041,fell below threshold under TSS grouping,False,0.514921465968586,0.452061518324607,0.504957460732984,False,False,False,True,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
